"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 15, 2016","1,553.51","1,554.83","1,555.18","1,550.15","0","-0.08"
"Apr 14, 2016","1,554.83","1,554.74","1,558.61","1,551.39","0","0.01"
"Apr 13, 2016","1,554.74","1,538.79","1,555.29","1,538.79","0","1.04"
"Apr 12, 2016","1,538.79","1,524.31","1,541.28","1,522.43","0","0.95"
"Apr 11, 2016","1,524.31","1,528.73","1,540.14","1,524.24","0","-0.29"
"Apr 08, 2016","1,528.73","1,524.59","1,538.50","1,524.35","0","0.27"
"Apr 07, 2016","1,524.59","1,543.08","1,543.08","1,518.47","0","-1.20"
"Apr 06, 2016","1,543.08","1,526.62","1,543.56","1,525.24","0","1.08"
"Apr 05, 2016","1,526.62","1,542.03","1,542.03","1,524.71","0","-1.00"
"Apr 04, 2016","1,542.03","1,547.04","1,547.90","1,539.43","0","-0.32"
"Apr 01, 2016","1,547.04","1,537.23","1,548.67","1,525.30","0","0.64"
"Mar 31, 2016","1,537.23","1,539.79","1,543.17","1,535.49","0","-0.17"
"Mar 30, 2016","1,539.79","1,533.17","1,545.89","1,533.17","0","0.43"
"Mar 29, 2016","1,533.17","1,519.59","1,533.83","1,513.13","0","0.89"
"Mar 28, 2016","1,519.59","1,518.79","1,523.80","1,515.68","0","0.05"
"Mar 24, 2016","1,518.78","1,519.19","1,519.19","1,508.42","0","-0.03"
"Mar 23, 2016","1,519.19","1,529.45","1,529.45","1,517.94","0","-0.67"
"Mar 22, 2016","1,529.45","1,530.49","1,534.45","1,522.29","0","-0.07"
"Mar 21, 2016","1,530.49","1,528.84","1,532.24","1,524.19","0","0.11"
"Mar 18, 2016","1,528.84","1,521.86","1,530.96","1,521.86","0","0.46"
"Mar 17, 2016","1,521.86","1,511.87","1,526.18","1,508.14","0","0.66"
"Mar 16, 2016","1,511.87","1,503.31","1,515.34","1,498.98","0","0.57"
"Mar 15, 2016","1,503.31","1,506.70","1,506.70","1,495.54","0","-0.22"
"Mar 14, 2016","1,506.70","1,508.80","1,510.32","1,501.17","0","-0.14"
"Mar 11, 2016","1,508.80","1,483.89","1,508.94","1,483.89","0","1.68"
"Mar 10, 2016","1,483.89","1,484.00","1,495.66","1,468.83","0","-0.01"
"Mar 09, 2016","1,484.00","1,476.60","1,486.46","1,476.60","0","0.50"
"Mar 08, 2016","1,476.60","1,493.93","1,493.93","1,475.24","0","-1.16"
"Mar 07, 2016","1,493.93","1,492.39","1,497.28","1,484.62","0","0.10"
"Mar 04, 2016","1,492.39","1,487.56","1,499.33","1,482.74","0","0.32"
"Mar 03, 2016","1,487.56","1,481.92","1,487.76","1,475.50","0","0.38"
"Mar 02, 2016","1,481.92","1,475.61","1,481.96","1,468.57","0","0.43"
"Mar 01, 2016","1,475.61","1,441.28","1,475.61","1,441.28","0","2.38"
"Feb 29, 2016","1,441.28","1,452.86","1,460.48","1,440.99","0","-0.80"
"Feb 26, 2016","1,452.86","1,454.97","1,463.47","1,451.08","0","-0.15"
"Feb 25, 2016","1,454.97","1,438.40","1,455.04","1,435.22","0","1.15"
"Feb 24, 2016","1,438.40","1,432.06","1,440.11","1,409.29","0","0.44"
"Feb 23, 2016","1,432.06","1,450.07","1,450.07","1,430.87","0","-1.24"
"Feb 22, 2016","1,450.07","1,429.25","1,450.89","1,429.25","0","1.46"
"Feb 19, 2016","1,429.25","1,429.13","1,429.96","1,417.40","0","0.01"
"Feb 18, 2016","1,429.13","1,435.81","1,438.23","1,427.20","0","-0.47"
"Feb 17, 2016","1,435.81","1,412.08","1,438.71","1,412.08","0","1.68"
"Feb 16, 2016","1,412.08","1,388.61","1,412.20","1,388.61","0","1.69"
"Feb 12, 2016","1,388.61","1,361.73","1,388.61","1,361.73","0","1.97"
"Feb 11, 2016","1,361.73","1,378.91","1,378.91","1,347.54","0","-1.25"
"Feb 10, 2016","1,378.91","1,378.68","1,401.13","1,377.84","0","0.02"
"Feb 09, 2016","1,378.68","1,379.89","1,390.55","1,365.80","0","-0.09"
"Feb 08, 2016","1,379.89","1,400.96","1,400.96","1,361.31","0","-1.50"
"Feb 05, 2016","1,400.96","1,428.88","1,428.88","1,395.46","0","-1.95"
"Feb 04, 2016","1,428.88","1,426.22","1,437.77","1,417.55","0","0.19"
"Feb 03, 2016","1,426.22","1,419.18","1,430.22","1,396.02","0","0.50"
"Feb 02, 2016","1,419.18","1,446.92","1,446.92","1,414.92","0","-1.92"
"Feb 01, 2016","1,446.92","1,447.19","1,452.69","1,432.27","0","-0.02"
"Jan 29, 2016","1,447.19","1,411.92","1,447.19","1,411.92","0","2.50"
"Jan 28, 2016","1,411.92","1,405.28","1,419.66","1,397.69","0","0.47"
"Jan 27, 2016","1,405.28","1,420.99","1,430.80","1,397.66","0","-1.11"
"Jan 26, 2016","1,420.99","1,400.92","1,423.13","1,400.92","0","1.43"
"Jan 25, 2016","1,400.92","1,423.59","1,423.59","1,400.07","0","-1.59"
"Jan 22, 2016","1,423.59","1,394.96","1,424.91","1,394.96","0","2.05"
"Jan 21, 2016","1,394.96","1,388.18","1,410.58","1,380.15","0","0.49"
"Jan 20, 2016","1,388.18","1,404.33","1,404.33","1,352.30","0","-1.15"
"Jan 19, 2016","1,404.33","1,404.44","1,419.95","1,391.88","0","-0.01"
"Jan 15, 2016","1,404.44","1,435.33","1,435.33","1,387.31","0","-2.15"
"Jan 14, 2016","1,435.33","1,412.30","1,444.73","1,403.08","0","1.63"
"Jan 13, 2016","1,412.30","1,449.01","1,457.70","1,409.27","0","-2.53"
"Jan 12, 2016","1,449.01","1,438.21","1,456.14","1,430.70","0","0.75"
"Jan 11, 2016","1,438.21","1,437.65","1,447.68","1,421.50","0","0.04"
"Jan 08, 2016","1,437.65","1,453.50","1,466.37","1,435.02","0","-1.09"
"Jan 07, 2016","1,453.50","1,489.03","1,489.03","1,450.36","0","-2.39"
"Jan 06, 2016","1,489.03","1,509.23","1,509.23","1,480.69","0","-1.34"
"Jan 05, 2016","1,509.23","1,506.21","1,513.04","1,499.99","0","0.20"
"Jan 04, 2016","1,506.21","1,529.64","1,529.64","1,489.23","0","-1.53"
"Dec 31, 2015","1,529.64","1,543.76","1,543.76","1,529.43","0","-0.91"
"Dec 30, 2015","1,543.76","1,554.95","1,554.95","1,542.83","0","-0.72"
"Dec 29, 2015","1,554.95","1,538.94","1,557.30","1,538.94","0","1.04"
"Dec 28, 2015","1,538.94","1,542.34","1,542.34","1,529.66","0","-0.22"
"Dec 24, 2015","1,542.34","1,544.68","1,546.99","1,540.49","0","-0.15"
"Dec 23, 2015","1,544.68","1,525.48","1,545.02","1,525.48","0","1.26"
"Dec 22, 2015","1,525.48","1,512.28","1,528.34","1,511.87","0","0.87"
"Dec 21, 2015","1,512.28","1,500.89","1,513.60","1,500.89","0","0.76"
"Dec 18, 2015","1,500.89","1,527.42","1,527.42","1,500.71","0","-1.74"
"Dec 17, 2015","1,527.42","1,550.71","1,553.11","1,527.27","0","-1.50"
"Dec 16, 2015","1,550.71","1,528.40","1,553.39","1,528.10","0","1.46"
"Dec 15, 2015","1,528.40","1,512.16","1,535.93","1,512.16","0","1.07"
"Dec 14, 2015","1,512.16","1,505.80","1,512.87","1,491.09","0","0.42"
"Dec 11, 2015","1,505.80","1,535.70","1,535.70","1,503.15","0","-1.95"
"Dec 10, 2015","1,535.70","1,532.03","1,547.08","1,530.76","0","0.24"
"Dec 09, 2015","1,532.03","1,544.16","1,556.57","1,524.06","0","-0.79"
"Dec 08, 2015","1,544.16","1,554.03","1,554.03","1,535.66","0","-0.64"
"Dec 07, 2015","1,554.03","1,565.41","1,565.41","1,546.50","0","-0.73"
"Dec 04, 2015","1,565.41","1,534.68","1,566.97","1,534.68","0","2.00"
"Dec 03, 2015","1,534.68","1,557.23","1,561.34","1,529.20","0","-1.45"
"Dec 02, 2015","1,557.23","1,574.53","1,575.71","1,555.46","0","-1.10"
"Dec 01, 2015","1,574.53","1,558.08","1,575.04","1,558.08","0","1.06"
"Nov 30, 2015","1,558.08","1,565.47","1,568.20","1,558.08","0","-0.47"
"Nov 27, 2015","1,565.47","1,564.39","1,567.72","1,560.76","0","0.07"
"Nov 26, 2015","1,564.39","1,564.39","1,564.39","1,564.39","0","0.00"
"Nov 25, 2015","1,564.39","1,564.35","1,567.38","1,562.25","0","0.00"
"Nov 24, 2015","1,564.35","1,562.12","1,568.01","1,550.13","0","0.14"
"Nov 23, 2015","1,562.12","1,563.93","1,568.81","1,558.28","0","-0.12"
"Nov 20, 2015","1,563.93","1,558.30","1,569.88","1,558.30","0","0.36"
"Nov 19, 2015","1,558.30","1,560.15","1,562.51","1,556.38","0","-0.12"
"Nov 18, 2015","1,560.15","1,535.32","1,561.36","1,535.32","0","1.62"
"Nov 17, 2015","1,535.32","1,537.28","1,547.48","1,531.96","0","-0.13"
"Nov 16, 2015","1,537.28","1,515.12","1,537.31","1,512.29","0","1.46"
"Nov 13, 2015","1,515.12","1,531.82","1,531.82","1,514.41","0","-1.09"
"Nov 12, 2015","1,531.82","1,553.60","1,553.60","1,531.62","0","-1.40"
"Nov 11, 2015","1,553.60","1,558.88","1,562.44","1,553.52","0","-0.34"
"Nov 10, 2015","1,558.88","1,556.46","1,560.23","1,549.92","0","0.16"
"Nov 09, 2015","1,556.46","1,571.74","1,571.74","1,548.52","0","-0.97"
"Nov 06, 2015","1,571.74","1,572.53","1,574.03","1,560.38","0","-0.05"
"Nov 05, 2015","1,572.53","1,574.75","1,579.21","1,565.17","0","-0.14"
"Nov 04, 2015","1,574.75","1,579.95","1,583.82","1,570.65","0","-0.33"
"Nov 03, 2015","1,579.95","1,576.10","1,585.01","1,576.09","0","0.26"
"Nov 02, 2015","1,575.84","1,557.18","1,577.44","1,557.18","0","1.20"
"Oct 30, 2015","1,557.18","1,564.15","1,568.03","1,557.16","0","-0.45"
"Oct 29, 2015","1,564.15","1,565.30","1,566.40","1,559.40","0","-0.07"
"Oct 28, 2015","1,565.30","1,546.58","1,565.30","1,544.84","0","1.21"
"Oct 27, 2015","1,546.58","1,550.67","1,550.67","1,541.06","0","-0.26"
"Oct 26, 2015","1,550.67","1,553.44","1,553.44","1,547.01","0","-0.18"
"Oct 23, 2015","1,553.44","1,537.08","1,556.70","1,537.08","0","1.06"
"Oct 22, 2015","1,537.08","1,512.46","1,539.18","1,512.46","0","1.63"
"Oct 21, 2015","1,512.46","1,522.00","1,527.15","1,511.20","0","-0.63"
"Oct 20, 2015","1,522.00","1,524.39","1,528.59","1,518.78","0","-0.16"
"Oct 19, 2015","1,524.39","1,523.99","1,525.26","1,515.92","0","0.03"
"Oct 16, 2015","1,523.99","1,517.30","1,524.34","1,514.59","0","0.44"
"Oct 15, 2015","1,517.30","1,494.95","1,517.46","1,494.95","0","1.50"
"Oct 14, 2015","1,494.95","1,501.88","1,506.47","1,492.33","0","-0.46"
"Oct 13, 2015","1,501.88","1,512.27","1,516.33","1,500.47","0","-0.69"
"Oct 12, 2015","1,512.27","1,510.72","1,513.24","1,507.11","0","0.10"
"Oct 09, 2015","1,510.72","1,509.48","1,514.49","1,505.34","0","0.08"
"Oct 08, 2015","1,509.48","1,496.59","1,511.85","1,490.33","0","0.86"
"Oct 07, 2015","1,496.59","1,484.53","1,498.96","1,481.82","0","0.81"
"Oct 06, 2015","1,484.53","1,490.54","1,493.51","1,478.38","0","-0.40"
"Oct 05, 2015","1,490.54","1,464.08","1,492.09","1,464.08","0","1.81"
"Oct 02, 2015","1,464.08","1,443.06","1,464.08","1,420.69","0","1.46"
"Oct 01, 2015","1,443.06","1,413.26","1,445.26","1,413.26","0","0.19"
"Sep 30, 2015","1,440.35","1,413.26","1,440.77","1,413.26","0","1.92"
"Sep 29, 2015","1,413.26","1,411.91","1,425.28","1,404.19","0","0.10"
"Sep 28, 2015","1,411.91","1,450.06","1,450.06","1,409.99","0","-2.63"
"Sep 25, 2015","1,450.06","1,451.36","1,466.28","1,442.61","0","-0.09"
"Sep 24, 2015","1,451.36","1,456.63","1,456.63","1,433.98","0","-0.36"
"Sep 23, 2015","1,456.63","1,459.93","1,464.99","1,452.20","0","-0.23"
"Sep 22, 2015","1,459.93","1,478.37","1,478.37","1,449.78","0","-1.25"
"Sep 21, 2015","1,478.37","1,472.18","1,488.59","1,470.23","0","0.42"
"Sep 18, 2015","1,472.18","1,496.23","1,496.23","1,468.88","0","-1.61"
"Sep 17, 2015","1,496.23","1,499.73","1,518.97","1,493.62","0","-0.23"
"Sep 16, 2015","1,499.73","1,486.78","1,501.18","1,486.55","0","0.87"
"Sep 15, 2015","1,486.78","1,468.22","1,490.46","1,468.22","0","1.26"
"Sep 14, 2015","1,468.22","1,474.19","1,475.56","1,464.67","0","-0.40"
"Sep 11, 2015","1,474.19","1,467.65","1,474.19","1,457.79","0","0.45"
"Sep 10, 2015","1,467.65","1,460.12","1,477.42","1,456.51","0","0.52"
"Sep 09, 2015","1,460.12","1,480.56","1,494.89","1,457.09","0","-1.38"
"Sep 08, 2015","1,480.56","1,444.60","1,481.30","1,444.60","0","2.49"
"Sep 04, 2015","1,444.60","1,466.69","1,466.69","1,437.15","0","-1.51"
"Sep 03, 2015","1,466.69","1,464.85","1,484.57","1,461.91","0","0.13"
"Sep 02, 2015","1,464.85","1,438.69","1,464.88","1,438.69","0","1.82"
"Sep 01, 2015","1,438.69","1,482.11","1,482.11","1,430.70","0","-2.93"
"Aug 31, 2015","1,482.11","1,494.78","1,494.78","1,477.77","0","-0.85"
"Aug 28, 2015","1,494.78","1,493.18","1,498.20","1,484.52","0","0.11"
"Aug 27, 2015","1,493.18","1,457.53","1,494.85","1,457.53","0","2.45"
"Aug 26, 2015","1,457.53","1,403.66","1,459.42","1,403.66","0","3.84"
"Aug 25, 2015","1,403.66","1,422.33","1,463.20","1,403.23","0","-1.31"
"Aug 24, 2015","1,422.33","1,480.92","1,480.92","1,403.27","0","-3.96"
"Aug 21, 2015","1,480.92","1,528.84","1,528.84","1,480.92","0","-3.13"
"Aug 20, 2015","1,528.84","1,562.49","1,562.49","1,528.84","0","-2.15"
"Aug 19, 2015","1,562.49","1,575.60","1,575.60","1,555.66","0","-0.83"
"Aug 18, 2015","1,575.60","1,579.83","1,580.58","1,573.49","0","-0.27"
"Aug 17, 2015","1,579.83","1,571.20","1,580.12","1,562.19","0","0.55"
"Aug 14, 2015","1,571.20","1,565.12","1,571.87","1,562.91","0","0.39"
"Aug 13, 2015","1,565.12","1,567.03","1,572.10","1,561.29","0","-0.12"
"Aug 12, 2015","1,567.03","1,565.67","1,569.27","1,541.47","0","0.09"
"Aug 11, 2015","1,565.67","1,580.66","1,580.66","1,559.95","0","-0.95"
"Aug 10, 2015","1,580.66","1,560.61","1,581.52","1,560.61","0","1.28"
"Aug 07, 2015","1,560.61","1,565.05","1,565.05","1,553.23","0","-0.28"
"Aug 06, 2015","1,565.05","1,577.82","1,580.11","1,558.90","0","-0.81"
"Aug 05, 2015","1,577.82","1,572.68","1,587.55","1,572.68","0","0.33"
"Aug 04, 2015","1,572.68","1,576.08","1,579.57","1,569.16","0","-0.22"
"Aug 03, 2015","1,576.08","1,580.59","1,581.83","1,568.13","0","-0.29"
"Jul 31, 2015","1,580.59","1,584.07","1,588.44","1,579.29","0","-0.22"
"Jul 30, 2015","1,584.07","1,583.56","1,585.33","1,573.54","0","0.03"
"Jul 29, 2015","1,583.56","1,572.41","1,584.94","1,572.41","0","0.71"
"Jul 28, 2015","1,572.41","1,552.93","1,574.21","1,552.93","0","1.25"
"Jul 27, 2015","1,552.94","1,562.58","1,562.58","1,550.07","0","-0.62"
"Jul 24, 2015","1,562.58","1,579.32","1,582.06","1,560.61","0","-1.06"
"Jul 23, 2015","1,579.32","1,587.97","1,590.48","1,576.72","0","-0.54"
"Jul 22, 2015","1,587.97","1,591.70","1,591.70","1,584.54","0","-0.23"
"Jul 21, 2015","1,591.70","1,598.77","1,598.95","1,588.96","0","-0.44"
"Jul 20, 2015","1,598.77","1,597.65","1,602.13","1,595.46","0","0.07"
"Jul 17, 2015","1,597.65","1,595.97","1,599.77","1,592.62","0","0.11"
"Jul 16, 2015","1,595.97","1,583.76","1,596.04","1,583.76","0","0.77"
"Jul 15, 2015","1,583.76","1,585.37","1,589.10","1,580.14","0","-0.10"
"Jul 14, 2015","1,585.37","1,577.93","1,587.63","1,576.93","0","0.47"
"Jul 13, 2015","1,577.93","1,560.79","1,578.74","1,560.79","0","1.10"
"Jul 10, 2015","1,560.79","1,541.81","1,564.18","1,541.81","0","1.23"
"Jul 09, 2015","1,541.81","1,538.29","1,558.88","1,538.29","0","0.23"
"Jul 08, 2015","1,538.29","1,564.73","1,564.73","1,538.04","0","-1.69"
"Jul 07, 2015","1,564.73","1,555.41","1,566.44","1,536.65","0","0.60"
"Jul 06, 2015","1,555.41","1,561.24","1,562.75","1,547.40","0","-0.37"
"Jul 02, 2015","1,561.24","1,561.64","1,567.26","1,556.93","0","-0.03"
"Jul 01, 2015","1,561.66","1,551.25","1,565.73","1,551.25","0","0.67"
"Jun 30, 2015","1,551.25","1,546.61","1,559.47","1,546.23","0","0.30"
"Jun 29, 2015","1,546.61","1,579.73","1,579.73","1,545.87","0","-2.10"
"Jun 26, 2015","1,579.73","1,580.67","1,585.34","1,575.14","0","-0.06"
"Jun 25, 2015","1,580.67","1,585.35","1,590.67","1,580.10","0","-0.30"
"Jun 24, 2015","1,585.35","1,597.44","1,597.89","1,585.35","0","-0.76"
"Jun 23, 2015","1,597.44","1,596.30","1,599.95","1,594.22","0","0.07"
"Jun 22, 2015","1,596.30","1,586.85","1,601.33","1,586.85","0","0.60"
"Jun 19, 2015","1,586.85","1,595.02","1,595.27","1,586.44","0","-0.51"
"Jun 18, 2015","1,595.02","1,579.40","1,599.14","1,579.40","0","0.99"
"Jun 17, 2015","1,579.40","1,576.20","1,584.06","1,570.83","0","0.20"
"Jun 16, 2015","1,576.20","1,567.48","1,576.97","1,565.84","0","0.56"
"Jun 15, 2015","1,567.48","1,574.84","1,574.84","1,558.63","0","-0.47"
"Jun 12, 2015","1,574.84","1,585.69","1,585.69","1,572.74","0","-0.68"
"Jun 11, 2015","1,585.69","1,582.60","1,589.95","1,582.60","0","0.20"
"Jun 10, 2015","1,582.60","1,564.15","1,585.00","1,564.15","0","1.18"
"Jun 09, 2015","1,564.15","1,563.52","1,568.12","1,557.93","0","0.04"
"Jun 08, 2015","1,563.52","1,574.05","1,574.05","1,563.39","0","-0.67"
"Jun 05, 2015","1,574.05","1,575.66","1,579.66","1,568.12","0","-0.10"
"Jun 04, 2015","1,575.66","1,589.24","1,589.24","1,573.75","0","-0.85"
"Jun 03, 2015","1,589.24","1,585.61","1,594.90","1,585.61","0","0.23"
"Jun 02, 2015","1,585.61","1,587.14","1,591.49","1,577.88","0","-0.10"
"Jun 01, 2015","1,587.14","1,583.95","1,592.58","1,580.16","0","0.20"
"May 29, 2015","1,583.95","1,593.85","1,593.85","1,582.11","0","-0.62"
"May 28, 2015","1,593.85","1,595.87","1,595.87","1,588.03","0","-0.13"
"May 27, 2015","1,595.87","1,581.67","1,597.85","1,581.67","0","0.90"
"May 26, 2015","1,581.67","1,597.87","1,597.87","1,577.93","0","-1.01"
"May 22, 2015","1,597.87","1,601.25","1,602.19","1,597.87","0","-0.21"
"May 21, 2015","1,601.25","1,597.45","1,603.75","1,595.35","0","0.24"
"May 20, 2015","1,597.45","1,598.97","1,604.01","1,595.05","0","-0.10"
"May 19, 2015","1,598.97","1,600.13","1,602.83","1,596.50","0","-0.07"
"May 18, 2015","1,600.13","1,594.93","1,601.96","1,592.80","0","0.33"
"May 15, 2015","1,594.93","1,593.47","1,595.59","1,590.28","0","0.09"
"May 14, 2015","1,593.47","1,576.81","1,593.72","1,576.81","0","1.06"
"May 13, 2015","1,576.81","1,577.42","1,585.56","1,575.04","0","-0.04"
"May 12, 2015","1,577.42","1,581.98","1,581.98","1,567.14","0","-0.29"
"May 11, 2015","1,581.98","1,589.94","1,591.10","1,581.40","0","-0.50"
"May 08, 2015","1,589.94","1,569.39","1,591.35","1,569.39","0","1.31"
"May 07, 2015","1,569.39","1,563.21","1,572.96","1,559.55","0","0.40"
"May 06, 2015","1,563.21","1,569.70","1,576.45","1,554.19","0","-0.41"
"May 05, 2015","1,569.70","1,588.63","1,589.26","1,568.86","0","-1.19"
"May 04, 2015","1,588.63","1,584.13","1,593.66","1,584.13","0","0.28"
"May 01, 2015","1,584.13","1,567.51","1,584.22","1,567.51","0","1.06"
"Apr 30, 2015","1,567.51","1,583.45","1,583.45","1,561.50","0","-1.01"
"Apr 29, 2015","1,583.45","1,589.36","1,589.36","1,576.27","0","-0.37"
"Apr 28, 2015","1,589.36","1,585.86","1,590.90","1,574.94","0","0.22"
"Apr 27, 2015","1,585.86","1,592.72","1,599.02","1,584.48","0","-0.43"
"Apr 24, 2015","1,592.72","1,590.02","1,595.16","1,589.64","0","0.17"
"Apr 23, 2015","1,590.02","1,586.32","1,595.63","1,582.81","0","0.23"
"Apr 22, 2015","1,586.32","1,578.47","1,587.75","1,573.86","0","0.50"
"Apr 21, 2015","1,578.47","1,580.38","1,587.23","1,576.27","0","-0.12"
"Apr 20, 2015","1,580.38","1,566.23","1,582.95","1,566.23","0","0.90"
"Apr 17, 2015","1,566.23","1,584.11","1,584.11","1,559.67","0","-1.13"
"Apr 16, 2015","1,584.11","1,585.16","1,588.71","1,580.20","0","-0.07"
"Apr 15, 2015","1,585.16","1,577.06","1,589.00","1,577.06","0","0.51"
"Apr 14, 2015","1,577.06","1,574.81","1,579.02","1,567.74","0","0.14"
"Apr 13, 2015","1,574.81","1,582.02","1,586.13","1,574.74","0","-0.46"
"Apr 10, 2015","1,582.02","1,574.05","1,582.38","1,574.05","0","0.51"
"Apr 09, 2015","1,574.05","1,567.10","1,575.59","1,561.50","0","0.44"
"Apr 08, 2015","1,567.10","1,562.55","1,570.55","1,560.72","0","0.29"
"Apr 07, 2015","1,562.55","1,565.87","1,572.80","1,562.39","0","-0.21"
"Apr 06, 2015","1,565.87","1,555.69","1,570.69","1,548.06","0","0.65"
"Apr 02, 2015","1,555.69","1,550.09","1,559.46","1,548.48","0","0.36"
"Apr 01, 2015","1,550.09","1,556.41","1,556.41","1,541.86","0","-0.41"
"Mar 31, 2015","1,556.41","1,569.89","1,569.89","1,555.74","0","-0.86"
"Mar 30, 2015","1,569.89","1,550.99","1,571.85","1,550.99","0","1.22"
"Mar 27, 2015","1,550.99","1,546.89","1,552.26","1,544.85","0","0.27"
"Mar 26, 2015","1,546.89","1,550.30","1,554.99","1,538.72","0","-0.22"
"Mar 25, 2015","1,550.30","1,573.41","1,577.77","1,550.30","0","-1.47"
"Mar 24, 2015","1,573.41","1,582.96","1,585.33","1,573.41","0","-0.60"
"Mar 23, 2015","1,582.96","1,585.99","1,590.76","1,582.96","0","-0.19"
"Mar 20, 2015","1,585.99","1,572.06","1,590.11","1,572.06","0","0.89"
"Mar 19, 2015","1,572.06","1,579.26","1,579.26","1,569.16","0","-0.46"
"Mar 18, 2015","1,579.26","1,560.52","1,584.78","1,550.96","0","1.20"
"Mar 17, 2015","1,560.52","1,565.02","1,565.02","1,553.49","0","-0.29"
"Mar 16, 2015","1,565.02","1,544.39","1,565.16","1,544.39","0","1.34"
"Mar 13, 2015","1,544.39","1,553.72","1,553.72","1,535.26","0","-0.60"
"Mar 12, 2015","1,553.72","1,534.48","1,554.03","1,534.48","0","1.25"
"Mar 11, 2015","1,534.48","1,536.82","1,541.43","1,534.02","0","-0.15"
"Mar 10, 2015","1,536.82","1,562.99","1,562.99","1,536.82","0","-1.67"
"Mar 09, 2015","1,562.99","1,557.03","1,565.88","1,557.03","0","0.38"
"Mar 06, 2015","1,557.03","1,579.32","1,579.32","1,554.06","0","-1.41"
"Mar 05, 2015","1,579.32","1,577.01","1,581.62","1,574.93","0","0.15"
"Mar 04, 2015","1,577.01","1,584.01","1,584.01","1,568.90","0","-0.44"
"Mar 03, 2015","1,584.01","1,590.82","1,590.82","1,576.89","0","-0.43"
"Mar 02, 2015","1,590.82","1,581.09","1,590.84","1,581.09","0","0.62"
"Feb 27, 2015","1,581.09","1,586.08","1,587.34","1,580.61","0","-0.31"
"Feb 26, 2015","1,586.08","1,588.66","1,588.66","1,580.93","0","-0.16"
"Feb 25, 2015","1,588.66","1,589.44","1,592.87","1,585.70","0","-0.05"
"Feb 24, 2015","1,589.44","1,585.40","1,591.19","1,582.30","0","0.25"
"Feb 23, 2015","1,585.40","1,586.01","1,586.01","1,580.49","0","-0.04"
"Feb 20, 2015","1,586.01","1,576.21","1,586.16","1,567.39","0","0.62"
"Feb 19, 2015","1,576.21","1,577.66","1,579.69","1,571.27","0","-0.09"
"Feb 18, 2015","1,577.66","1,577.70","1,577.99","1,571.82","0","-0.00"
"Feb 17, 2015","1,577.70","1,575.34","1,578.56","1,570.04","0","0.15"
"Feb 13, 2015","1,575.34","1,568.62","1,575.35","1,567.46","0","0.43"
"Feb 12, 2015","1,568.62","1,553.91","1,568.62","1,553.91","0","0.95"
"Feb 11, 2015","1,553.91","1,553.79","1,557.58","1,546.04","0","0.01"
"Feb 10, 2015","1,553.79","1,537.44","1,555.43","1,537.44","0","1.06"
"Feb 09, 2015","1,537.44","1,544.09","1,544.36","1,533.91","0","-0.43"
"Feb 06, 2015","1,544.09","1,549.17","1,556.74","1,540.01","0","-0.33"
"Feb 05, 2015","1,549.17","1,533.11","1,549.90","1,533.11","0","1.05"
"Feb 04, 2015","1,533.11","1,539.27","1,542.90","1,529.57","0","-0.40"
"Feb 03, 2015","1,539.27","1,517.35","1,539.47","1,517.35","0","1.44"
"Feb 02, 2015","1,517.35","1,498.50","1,517.78","1,487.49","0","1.26"
"Jan 30, 2015","1,498.50","1,518.11","1,519.50","1,497.30","0","-1.29"
"Jan 29, 2015","1,518.11","1,504.18","1,520.57","1,494.39","0","0.93"
"Jan 28, 2015","1,504.18","1,525.00","1,534.49","1,503.64","0","-1.37"
"Jan 27, 2015","1,525.00","1,544.92","1,544.92","1,517.53","0","-1.29"
"Jan 26, 2015","1,544.92","1,540.01","1,545.27","1,532.47","0","0.32"
"Jan 23, 2015","1,540.01","1,547.99","1,548.01","1,539.05","0","-0.52"
"Jan 22, 2015","1,547.99","1,524.66","1,549.09","1,520.33","0","1.53"
"Jan 21, 2015","1,524.66","1,517.18","1,529.10","1,509.34","0","0.49"
"Jan 20, 2015","1,517.18","1,514.71","1,521.84","1,503.61","0","0.16"
"Jan 16, 2015","1,514.71","1,494.73","1,515.47","1,491.47","0","1.34"
"Jan 15, 2015","1,494.73","1,508.75","1,516.28","1,493.85","0","-0.93"
"Jan 14, 2015","1,508.75","1,517.71","1,517.71","1,491.60","0","-0.59"
"Jan 13, 2015","1,517.71","1,521.14","1,542.78","1,506.43","0","-0.23"
"Jan 12, 2015","1,521.14","1,533.51","1,536.65","1,516.87","0","-0.81"
"Jan 09, 2015","1,533.51","1,546.32","1,548.01","1,528.48","0","-0.83"
"Jan 08, 2015","1,546.32","1,519.24","1,547.72","1,519.24","0","1.78"
"Jan 07, 2015","1,519.24","1,501.80","1,521.78","1,501.80","0","1.16"
"Jan 06, 2015","1,501.80","1,515.44","1,522.26","1,493.82","0","-0.90"
"Jan 05, 2015","1,515.44","1,543.47","1,543.47","1,512.89","0","-1.82"
"Jan 02, 2015","1,543.47","1,543.87","1,553.86","1,534.19","0","-0.03"
"Dec 31, 2014","1,543.87","1,559.63","1,563.71","1,543.15","0","-1.01"
"Dec 30, 2014","1,559.63","1,567.27","1,567.27","1,559.00","0","-0.49"
"Dec 29, 2014","1,567.27","1,565.91","1,569.40","1,563.55","0","0.09"
"Dec 26, 2014","1,565.91","1,560.57","1,568.87","1,560.57","0","0.34"
